dia;dia_semana;fim_semana;nome_atividade;duracao;frequencia;durfreq
161;6;1;mhotfood;5746,0;2;2873,0
161;6;1;msandwich;513,0;1;513,0
161;6;1;sleep;-42907,99999999999;3;-14302,666666666664
161;6;1;toileting;1601,0;4;400,25
161;6;1;tshower;1170,0000000000036;1;1170,0000000000036
161;6;1;watchtv;7599,0;2;3799,5
161;6;1;wdish;714,9999999999927;1;714,9999999999927
161;6;1;whandface;2475,0;10;247,5
162;0;0;cclothes;848,0;2;424,0
162;0;0;celluse;924,0;1;924,0
162;0;0;eating;8588,0;3;2862,6666666666665
162;0;0;mcoffe;1744,9999999999927;4;436,2499999999982
162;0;0;mdish;745,0;3;248,33333333333334
162;0;0;mhotfood;5677,0;2;2838,5
162;0;0;msandwich;502,99999999999636;1;502,99999999999636
162;0;0;reading;3056,0;1;3056,0
162;0;0;sleep;-51519,99999999999;3;-17173,333333333332
162;0;0;toileting;2480,0;5;496,0
162;0;0;tshower;809,0;1;809,0
162;0;0;watchtv;10541,0;3;3513,6666666666665
162;0;0;wdish;900,0;1;900,0
162;0;0;whandface;2461,0;8;307,625
163;1;0;cclothes;1376,0;3;458,6666666666667
163;1;0;celluse;1527,0;2;763,5
163;1;0;eating;7065,0;3;2355,0
163;1;0;mcoffe;1695,9999999999964;4;423,9999999999991
163;1;0;mdish;1045,0;4;261,25
163;1;0;mhotfood;4557,0;2;2278,5
163;1;0;msandwich;596,0;1;596,0
163;1;0;reading;3126,9999999999927;1;3126,9999999999927
163;1;0;sleep;-32876,999999999985;3;-10958,999999999995
163;1;0;toileting;3479,0;8;434,875
163;1;0;tshower;1181,0;1;1181,0
163;1;0;watchtv;12713,0;4;3178,25
163;1;0;whandface;4390,0;16;274,375
164;2;0;cclothes;707,0;2;353,5
164;2;0;celluse;2326,0;2;1163,0
164;2;0;eating;3459,0;2;1729,5
164;2;0;hairdray;280,0;1;280,0
164;2;0;mcoffe;1737,0;4;434,25
164;2;0;mdish;1143,0;4;285,75
164;2;0;mhotfood;5224,0;2;2612,0
164;2;0;msandwich;386,0;1;386,0
164;2;0;reading;3340,0;1;3340,0
164;2;0;sleep;14456,000000000007;2;7228,000000000004
164;2;0;toileting;3050,0;7;435,7142857142857
164;2;0;tshower;925,0;1;925,0
164;2;0;watchtv;-69351,0;5;-13870,2
164;2;0;whandface;2534,0;9;281,55555555555554
165;3;0;cclothes;2314,0;5;462,8
165;3;0;celluse;2796,0;3;932,0
165;3;0;eating;10913,0;4;2728,25
165;3;0;hairdray;237,0;1;237,0
165;3;0;mcoffe;705,0;2;352,5
165;3;0;mdish;255,0;1;255,0
165;3;0;mhotfood;5455,0;2;2727,5
165;3;0;msandwich;495,0;1;495,0
165;3;0;reading;5833,999999999999;2;2916,9999999999995
165;3;0;sleep;-37788,99999999999;3;-12596,33333333333
165;3;0;toileting;2325,0;5;465,0
165;3;0;tshower;1056,0;1;1056,0
165;3;0;watchtv;8782,0;3;2927,3333333333335
165;3;0;wdish;775,0;1;775,0
165;3;0;whandface;2067,0;8;258,375
166;4;0;cclothes;1322,0;3;440,6666666666667
166;4;0;celluse;1940,0;2;970,0
166;4;0;eating;8014,0;3;2671,3333333333335
166;4;0;hairdray;166,99999999999636;1;166,99999999999636
166;4;0;mcoffe;766,0;2;383,0
166;4;0;mdish;935,0;3;311,6666666666667
166;4;0;mhotfood;5515,0;2;2757,5
166;4;0;msandwich;426,0;1;426,0
166;4;0;mtee;589,0;1;589,0
166;4;0;reading;3087,0;1;3087,0
166;4;0;sleep;-33588,99999999999;3;-11196,33333333333
166;4;0;toileting;2297,0000000000036;6;382,83333333333394
166;4;0;tshower;860,0;1;860,0
166;4;0;watchtv;11580,999999999993;3;3860,3333333333308
166;4;0;whandface;2420,0;9;268,8888888888889
167;5;1;cclothes;834,0;2;417,0
167;5;1;celluse;4280,0;3;1426,6666666666667
167;5;1;eating;8452,0;3;2817,3333333333335
167;5;1;hairdray;350,0;1;350,0
167;5;1;mcoffe;2190,0000000000073;5;438,0000000000015
167;5;1;mdish;990,0;3;330,0
167;5;1;mhotfood;4875,0;2;2437,5
167;5;1;msandwich;397,0;1;397,0
167;5;1;reading;5449,0;2;2724,5
167;5;1;sleep;-45237,0;3;-15079,0
167;5;1;toileting;3355,0000000000036;7;479,2857142857148
167;5;1;tshower;828,9999999999964;1;828,9999999999964
167;5;1;watchtv;5591,0;2;2795,5
167;5;1;whandface;3332,0;13;256,3076923076923
168;6;1;cclothes;2023,9999999999964;4;505,9999999999991
168;6;1;celluse;2186,0;2;1093,0
168;6;1;eating;7133,0;3;2377,6666666666665
168;6;1;goout;5579,0;1;5579,0
168;6;1;hairdray;258,0;1;258,0
168;6;1;makeup;506,0;1;506,0
168;6;1;mcoffe;1919,0;5;383,8
168;6;1;mdish;892,0;3;297,3333333333333
168;6;1;mhotfood;5619,0;2;2809,5
168;6;1;msandwich;510,0;1;510,0
168;6;1;reading;1975,0;1;1975,0
168;6;1;sleep;-45401,999999999985;3;-15133,999999999995
168;6;1;toileting;1337,0;3;445,6666666666667
168;6;1;tshower;627,0;1;627,0
168;6;1;watchtv;6147,999999999993;2;3073,9999999999964
168;6;1;whandface;1789,0;7;255,57142857142858
169;0;0;cclothes;1137,0;3;379,0
169;0;0;celluse;1744,0;1;1744,0
169;0;0;eating;7597,0;3;2532,3333333333335
169;0;0;hairdray;217,0;1;217,0
169;0;0;mcoffe;1210,0;3;403,3333333333333
169;0;0;mdish;509,0;2;254,5
169;0;0;mhotfood;6548,0;2;3274,0
169;0;0;msandwich;333,0;1;333,0
169;0;0;reading;1869,0;1;1869,0
169;0;0;sleep;-49015,99999999999;3;-16338,666666666664
169;0;0;toileting;2371,0;5;474,2
169;0;0;tshower;1176,0;1;1176,0
169;0;0;watchtv;14322,999999999993;4;3580,749999999998
169;0;0;whandface;1499,0;6;249,83333333333334
170;1;0;cclothes;1448,0;3;482,6666666666667
170;1;0;celluse;3310,0;3;1103,3333333333333
170;1;0;eating;4518,0;2;2259,0
170;1;0;hairdray;299,0;1;299,0
170;1;0;mcoffe;1947,0;4;486,75
170;1;0;mdish;594,0;2;297,0
170;1;0;mhotfood;-80172,0;2;-40086,0
170;1;0;msandwich;380,0;1;380,0
170;1;0;mtee;549,0;1;549,0
170;1;0;reading;9202,0;3;3067,3333333333335
170;1;0;sleep;21279,000000000007;2;10639,500000000004
170;1;0;toileting;2214,0000000000036;5;442,80000000000075
170;1;0;tshower;1033,9999999999964;1;1033,9999999999964
170;1;0;watchtv;14229,999999999993;5;2845,9999999999986
170;1;0;whandface;2031,0;7;290,14285714285717
171;2;0;cclothes;1397,0;3;465,6666666666667
171;2;0;eating;11469,0;4;2867,25
171;2;0;mcoffe;340,0;1;340,0
171;2;0;mdish;630,0;2;315,0
171;2;0;mhotfood;5668,0;2;2834,0
171;2;0;msandwich;513,0;1;513,0
171;2;0;reading;4501,999999999993;2;2250,9999999999964
171;2;0;sleep;-27245,999999999993;4;-6811,499999999998
171;2;0;toileting;1882,0;4;470,5
171;2;0;tshower;782,0;1;782,0
171;2;0;watchtv;4125,0;2;2062,5
171;2;0;wdish;651,0;1;651,0
171;2;0;whandface;1247,0;5;249,4
172;3;0;cclothes;1377,0;3;459,0
172;3;0;celluse;1630,0;2;815,0
172;3;0;eating;6802,0;3;2267,3333333333335
172;3;0;hairdray;129,0;1;129,0
172;3;0;mcoffe;1239,0;3;413,0
172;3;0;mdish;474,0;2;237,0
172;3;0;mhotfood;5727,999999999993;2;2863,9999999999964
172;3;0;msandwich;383,0;1;383,0
172;3;0;sleep;-37913,999999999985;3;-12637,999999999995
172;3;0;toileting;3857,0;8;482,125
172;3;0;tshower;1031,9999999999964;1;1031,9999999999964
172;3;0;watchtv;13384,0;5;2676,8
172;3;0;whandface;2653,0;10;265,3
173;4;0;cclothes;1345,0;3;448,3333333333333
173;4;0;celluse;2999,0;3;999,6666666666666
173;4;0;eating;6971,0;3;2323,6666666666665
173;4;0;hairdray;161,0;1;161,0
173;4;0;mcoffe;1867,9999999999964;4;466,9999999999991
173;4;0;mdish;845,0;3;281,6666666666667
173;4;0;mhotfood;4323,0;2;2161,5
173;4;0;msandwich;456,0;1;456,0
173;4;0;reading;6340,999999999993;2;3170,4999999999964
173;4;0;sleep;-38667,99999999999;3;-12889,33333333333
173;4;0;toileting;2263,0;6;377,1666666666667
173;4;0;tshower;1192,0;1;1192,0
173;4;0;watchtv;8052,0;3;2684,0
173;4;0;whandface;3290,0000000000036;12;274,16666666666697
174;5;1;cclothes;757,0;2;378,5
174;5;1;eating;-78440,0;3;-26146,666666666668
174;5;1;mcoffe;1741,0;4;435,25
174;5;1;mdish;635,0;2;317,5
174;5;1;mhotfood;3085,0;1;3085,0
174;5;1;msandwich;496,0;1;496,0
174;5;1;mtee;458,0;1;458,0
174;5;1;reading;5032,0;2;2516,0
174;5;1;sleep;16202,000000000011;2;8101,0000000000055
174;5;1;toileting;1703,0;4;425,75
174;5;1;tshower;781,0;1;781,0
174;5;1;watchtv;20988,999999999993;6;3498,1666666666656
174;5;1;wdish;756,0;1;756,0
174;5;1;whandface;2092,0;8;261,5
175;6;1;cclothes;1409,0;3;469,6666666666667
175;6;1;celluse;1178,0;1;1178,0
175;6;1;eating;4974,000000000007;2;2487,0000000000036
175;6;1;goout;5557,0;1;5557,0
175;6;1;hairdray;300,0;1;300,0
175;6;1;makeup;415,0;1;415,0
175;6;1;mcoffe;897,0;2;448,5
175;6;1;mhotfood;2491,0;1;2491,0
175;6;1;msandwich;580,0;1;580,0
175;6;1;reading;6106,0;2;3053,0
175;6;1;sleep;42297,99999999999;3;14099,33333333333
175;6;1;toileting;912,0;2;456,0
175;6;1;tshower;1116,0;1;1116,0
175;6;1;watchtv;-70542,0;4;-17635,5
175;6;1;wdish;828,0;1;828,0
175;6;1;whandface;1299,0;5;259,8
176;0;0;cclothes;1237,0;3;412,3333333333333
176;0;0;celluse;1108,0;1;1108,0
176;0;0;eating;12131,0;4;3032,75
176;0;0;mcoffe;1659,0;4;414,75
176;0;0;mdish;1032,0;4;258,0
176;0;0;mhotfood;4820,999999999999;2;2410,4999999999995
176;0;0;msandwich;535,0;1;535,0
176;0;0;sleep;-33679,99999999999;3;-11226,666666666664
176;0;0;toileting;1843,9999999999995;4;460,9999999999999
176;0;0;tshower;1083,0;1;1083,0
176;0;0;watchtv;13446,999999999993;3;4482,333333333331
176;0;0;wdish;652,0;1;652,0
176;0;0;whandface;2162,0;8;270,25
177;1;0;cclothes;1247,0;3;415,6666666666667
177;1;0;celluse;3668,0;3;1222,6666666666667
177;1;0;eating;8034,0;3;2678,0
177;1;0;hairdray;301,0;1;301,0
177;1;0;mcoffe;1549,0;3;516,3333333333334
177;1;0;mdish;562,0;2;281,0
177;1;0;mhotfood;5448,0;2;2724,0
177;1;0;msandwich;449,0;1;449,0
177;1;0;reading;2004,0;1;2004,0
177;1;0;sleep;-48463,0;3;-16154,333333333334
177;1;0;toileting;2409,0;6;401,5
177;1;0;tshower;1095,0;1;1095,0
177;1;0;watchtv;11946,999999999993;5;2389,3999999999987
177;1;0;wdish;833,0;1;833,0
177;1;0;whandface;2021,9999999999964;7;288,8571428571423
178;2;0;cclothes;679,0;2;339,5
178;2;0;celluse;1350,0;2;675,0
178;2;0;eating;7539,0;3;2513,0
178;2;0;hairdray;139,0;1;139,0
178;2;0;mcoffe;1359,0;3;453,0
178;2;0;mdish;253,0;1;253,0
178;2;0;mhotfood;2544,0;1;2544,0
178;2;0;msandwich;367,0;1;367,0
178;2;0;reading;2825,0;1;2825,0
178;2;0;sleep;-45011,999999999985;3;-15003,999999999995
178;2;0;toileting;1937,0;4;484,25
178;2;0;tshower;1107,9999999999964;1;1107,9999999999964
178;2;0;watchtv;15478,999999999993;5;3095,7999999999984
178;2;0;wdish;709,0;1;709,0
178;2;0;whandface;2692,0;9;299,1111111111111
179;3;0;cclothes;1735,0;4;433,75
179;3;0;celluse;991,0;1;991,0
179;3;0;eating;8194,0;3;2731,3333333333335
179;3;0;hairdray;206,0;1;206,0
179;3;0;mcoffe;2520,0;5;504,0
179;3;0;mdish;774,0;3;258,0
179;3;0;mhotfood;2689,0;1;2689,0
179;3;0;msandwich;505,0;1;505,0
179;3;0;mtee;433,0;1;433,0
179;3;0;reading;7777,0;3;2592,3333333333335
179;3;0;sleep;-35688,999999999985;3;-11896,333333333328
179;3;0;toileting;1729,0;4;432,25
179;3;0;tshower;629,0;1;629,0
179;3;0;watchtv;9703,999999999993;3;3234,6666666666642
179;3;0;whandface;2413,0;9;268,1111111111111
180;4;0;cclothes;351,0;1;351,0
180;4;0;celluse;-83665,0;3;-27888,333333333332
180;4;0;eating;4222,0;2;2111,0
180;4;0;mcoffe;1919,0;4;479,75
180;4;0;mdish;215,0;1;215,0
180;4;0;mhotfood;2471,0;1;2471,0
180;4;0;msandwich;546,9999999999964;1;546,9999999999964
180;4;0;mtee;517,0;1;517,0
180;4;0;reading;4780,0;2;2390,0
180;4;0;sleep;17907,00000000001;2;8953,500000000005
180;4;0;toileting;2058,0;5;411,6
180;4;0;tshower;632,0;1;632,0
180;4;0;watchtv;23642,999999999993;5;4728,5999999999985
180;4;0;whandface;2448,0;10;244,8
181;5;1;cclothes;1303,0;3;434,3333333333333
181;5;1;eating;10338,999999999993;4;2584,749999999998
181;5;1;hairdray;273,0;1;273,0
181;5;1;mcoffe;782,0;2;391,0
181;5;1;mdish;590,0;3;196,66666666666666
181;5;1;msandwich;333,0;1;333,0
181;5;1;reading;3458,0;1;3458,0
181;5;1;sleep;-32591,999999999993;3;-10863,999999999998
181;5;1;toileting;1224,0;3;408,0
181;5;1;tshower;1004,0;1;1004,0
181;5;1;watchtv;18351,0;4;4587,75
181;5;1;whandface;2313,0;8;289,125
182;6;1;cclothes;782,0;2;391,0
182;6;1;eating;7514,0;3;2504,6666666666665
182;6;1;goout;6617,0;1;6617,0
182;6;1;mcoffe;356,0;1;356,0
182;6;1;msandwich;543,0;1;543,0
182;6;1;reading;5602,0;2;2801,0
182;6;1;sleep;-37599,999999999985;3;-12533,333333333328
182;6;1;toileting;1408,0;3;469,3333333333333
182;6;1;tshower;755,9999999999964;1;755,9999999999964
182;6;1;watchtv;16602,999999999993;4;4150,749999999998
182;6;1;whandface;1621,0;6;270,1666666666667
183;0;0;cclothes;1009,0;2;504,5
183;0;0;eating;8117,999999999993;3;2705,9999999999977
183;0;0;mcoffe;1597,0;3;532,3333333333334
183;0;0;mdish;594,0;2;297,0
183;0;0;msandwich;380,0;1;380,0
183;0;0;sleep;-41351,0;3;-13783,666666666666
183;0;0;toileting;1630,0;3;543,3333333333334
183;0;0;tshower;623,0;1;623,0
183;0;0;watchtv;27330,000000000007;6;4555,000000000001
183;0;0;whandface;1161,0;5;232,2
184;1;0;cclothes;319,0;1;319,0
184;1;0;eating;4269,0;2;2134,5
184;1;0;hairdray;254,0;1;254,0
184;1;0;mcoffe;1184,0;3;394,6666666666667
184;1;0;mdish;518,0;2;259,0
184;1;0;msandwich;513,0;1;513,0
184;1;0;reading;5486,999999999993;2;2743,4999999999964
184;1;0;sleep;22848,000000000007;2;11424,000000000004
184;1;0;toileting;1885,0;4;471,25
184;1;0;tshower;1092,0;1;1092,0
184;1;0;watchtv;-58846,0;5;-11769,2
184;1;0;whandface;2098,0;8;262,25
185;2;0;cclothes;1995,0;4;498,75
185;2;0;eating;11678,999999999993;4;2919,749999999998
185;2;0;hairdray;129,0;1;129,0
185;2;0;mcoffe;1126,0;3;375,3333333333333
185;2;0;mdish;338,0;1;338,0
185;2;0;msandwich;383,0;1;383,0
185;2;0;sleep;-27651,999999999993;3;-9217,33333333333
185;2;0;toileting;420,0;1;420,0
185;2;0;tshower;1032,0;1;1032,0
185;2;0;watchtv;18007,0;4;4501,75
185;2;0;whandface;709,0;3;236,33333333333334
186;3;0;cclothes;311,0;1;311,0
186;3;0;eating;3721,0;2;1860,5
186;3;0;mcoffe;1406,0;3;468,6666666666667
186;3;0;msandwich;456,0;1;456,0
186;3;0;reading;4643,0;2;2321,5
186;3;0;sleep;22594,00000000001;2;11297,000000000005
186;3;0;toileting;1222,9999999999964;3;407,66666666666544
186;3;0;tshower;912,0;1;912,0
186;3;0;watchtv;31529,999999999993;5;6305,999999999998
186;3;0;whandface;971,0;4;242,75
187;4;0;cclothes;1403,000000000011;3;467,6666666666703
187;4;0;eating;-75373,0;4;-18843,25
187;4;0;mcoffe;869,0;2;434,5
187;4;0;mdish;308,0;1;308,0
187;4;0;msandwich;496,0;1;496,0
187;4;0;reading;8694,0;3;2898,0
187;4;0;sleep;36250,0;2;18125,0
187;4;0;toileting;534,0;1;534,0
187;4;0;tshower;697,0;1;697,0
187;4;0;watchtv;23069,999999999993;5;4613,999999999998
187;4;0;whandface;654,0;3;218,0
188;5;1;cclothes;1394,0;3;464,6666666666667
188;5;1;eating;7115,0;3;2371,6666666666665
188;5;1;mcoffe;357,0;1;357,0
188;5;1;mdish;185,0;1;185,0
188;5;1;msandwich;580,0;1;580,0
188;5;1;sleep;-21307,999999999993;4;-5326,999999999998
188;5;1;toileting;641,0;2;320,5
188;5;1;tshower;991,0;1;991,0
188;5;1;watchtv;19368,999999999993;4;4842,249999999998
188;5;1;whandface;1463,0;5;292,6
189;6;1;cclothes;1183,0;3;394,3333333333333
189;6;1;eating;8353,0;3;2784,3333333333335
189;6;1;goout;5550,0;1;5550,0
189;6;1;mcoffe;1135,0;3;378,3333333333333
189;6;1;mdish;198,0;1;198,0
189;6;1;msandwich;534,9999999999964;1;534,9999999999964
189;6;1;reading;2146,0;1;2146,0
189;6;1;sleep;-45429,0;3;-15143,0
189;6;1;toileting;1882,0;4;470,5
189;6;1;tshower;845,0;1;845,0
189;6;1;watchtv;14349,0;3;4783,0
189;6;1;whandface;2194,0;8;274,25
190;0;0;cclothes;801,0;2;400,5
190;0;0;eating;7227,0;3;2409,0
190;0;0;hairdray;271,99999999999636;1;271,99999999999636
190;0;0;mcoffe;1703,0;4;425,75
190;0;0;mdish;692,0;2;346,0
190;0;0;msandwich;449,0;1;449,0
190;0;0;reading;5629,0;2;2814,5
190;0;0;sleep;-40847,99999999999;3;-13615,999999999998
190;0;0;toileting;1231,0;3;410,3333333333333
190;0;0;tshower;782,0;1;782,0
190;0;0;watchtv;19470,0;5;3894,0
190;0;0;whandface;1173,0;5;234,6
191;1;0;cclothes;908,9999999999964;2;454,4999999999982
191;1;0;eating;3824,0;2;1912,0
191;1;0;hairdray;176,0;1;176,0
191;1;0;mcoffe;1395,0;3;465,0
191;1;0;mdish;268,0;1;268,0
191;1;0;msandwich;367,0;1;367,0
191;1;0;reading;5073,0;2;2536,5
191;1;0;sleep;27752,00000000001;2;13876,000000000005
191;1;0;toileting;-83713,0;6;-13952,166666666666
191;1;0;tshower;648,0;1;648,0
191;1;0;watchtv;26058,999999999993;4;6514,749999999998
191;1;0;whandface;2841,0;11;258,27272727272725
192;2;0;cclothes;1224,0;3;408,0
192;2;0;eating;7928,000000000007;3;2642,6666666666692
192;2;0;hairdray;278,0;1;278,0
192;2;0;mcoffe;647,0;2;323,5
192;2;0;mdish;193,0;1;193,0
192;2;0;msandwich;505,0;1;505,0
192;2;0;reading;6032,0;2;3016,0
192;2;0;sleep;35543,0;2;17771,5
192;2;0;toileting;412,0;1;412,0
192;2;0;tshower;920,0;1;920,0
192;2;0;watchtv;-51807,00000000001;5;-10361,400000000001
192;2;0;whandface;1563,0;6;260,5
193;3;0;cclothes;1224,0;3;408,0
193;3;0;eating;11028,0;4;2757,0
193;3;0;hairdray;299,0;1;299,0
193;3;0;mcoffe;497,0;1;497,0
193;3;0;mdish;182,0;1;182,0
193;3;0;msandwich;492,0;1;492,0
193;3;0;sleep;-14801,000000000007;4;-3700,250000000002
193;3;0;toileting;1077,0;3;359,0
193;3;0;tshower;738,0;1;738,0
193;3;0;watchtv;9849,0;2;4924,5
193;3;0;whandface;1535,0000000000073;6;255,83333333333454
194;4;0;cclothes;1119,0;2;559,5
194;4;0;eating;7562,0;3;2520,6666666666665
194;4;0;mcoffe;968,0;2;484,0
194;4;0;mdish;803,0;3;267,6666666666667
194;4;0;msandwich;547,0;1;547,0
194;4;0;mtee;517,0;1;517,0
194;4;0;sleep;-46808,99999999999;3;-15602,999999999998
194;4;0;toileting;1828,0;4;457,0
194;4;0;tshower;894,0;1;894,0
194;4;0;watchtv;26215,999999999993;5;5243,199999999999
194;4;0;whandface;1837,0;6;306,1666666666667
195;5;1;cclothes;906,0;2;453,0
195;5;1;eating;7984,0;3;2661,3333333333335
195;5;1;hairdray;326,0;1;326,0
195;5;1;mcoffe;307,0;1;307,0
195;5;1;mdish;313,0;1;313,0
195;5;1;msandwich;575,0;1;575,0
195;5;1;reading;3447,0;1;3447,0
195;5;1;sleep;-43644,0;3;-14548,0
195;5;1;toileting;2616,0;6;436,0
195;5;1;tshower;768,9999999999964;1;768,9999999999964
195;5;1;watchtv;17702,0;4;4425,5
195;5;1;whandface;2208,0;9;245,33333333333334
196;6;1;cclothes;849,0;2;424,5
196;6;1;eating;-78754,0;3;-26251,333333333332
196;6;1;goout;6465,0;1;6465,0
196;6;1;hairdray;227,99999999999636;1;227,99999999999636
196;6;1;mcoffe;1077,0;2;538,5
196;6;1;msandwich;533,0;1;533,0
196;6;1;sleep;24976,999999999996;2;12488,499999999998
196;6;1;toileting;1383,0;3;461,0
196;6;1;tshower;846,0;1;846,0
196;6;1;watchtv;24908,0;4;6227,0
196;6;1;whandface;1131,0;5;226,2
197;0;0;cclothes;1211,9999999999998;3;403,99999999999994
197;0;0;eating;7311,0;3;2437,0
197;0;0;hairdray;121,0;1;121,0
197;0;0;mcoffe;811,0;2;405,5
197;0;0;mdish;561,0;2;280,5
197;0;0;msandwich;499,0;1;499,0
197;0;0;reading;2980,0;1;2980,0
197;0;0;sleep;-20826,999999999993;4;-5206,749999999998
197;0;0;toileting;1755,0;4;438,75
197;0;0;tshower;798,0;1;798,0
197;0;0;watchtv;17604,999999999993;3;5868,333333333331
197;0;0;whandface;1566,0;6;261,0
198;1;0;cclothes;1067,0;2;533,5
198;1;0;eating;8312,0;3;2770,6666666666665
198;1;0;hairdray;352,0;1;352,0
198;1;0;mcoffe;667,0;2;333,5
198;1;0;mdish;349,0;1;349,0
198;1;0;msandwich;467,0;1;467,0
198;1;0;reading;2501,0;1;2501,0
198;1;0;sleep;-41067,999999999985;3;-13689,333333333328
198;1;0;toileting;1670,0;4;417,5
198;1;0;tshower;1182,0;1;1182,0
198;1;0;watchtv;21845,999999999993;4;5461,499999999998
198;1;0;whandface;1740,0;6;290,0
199;2;0;cclothes;882,0;2;441,0
199;2;0;eating;7890,0;3;2630,0
199;2;0;hairdray;166,0;1;166,0
199;2;0;mcoffe;931,0;2;465,5
199;2;0;mdish;1088,0;4;272,0
199;2;0;msandwich;423,0;1;423,0
199;2;0;reading;1804,0;1;1804,0
199;2;0;sleep;-39971,99999999999;3;-13323,999999999998
199;2;0;toileting;1538,0;4;384,5
199;2;0;tshower;676,0;1;676,0
199;2;0;watchtv;15938,999999999993;3;5312,999999999997
199;2;0;whandface;1838,0;6;306,3333333333333
200;3;0;cclothes;825,0;2;412,5
200;3;0;eating;8132,999999999996;3;2710,9999999999986
200;3;0;mcoffe;1435,0;3;478,3333333333333
200;3;0;mdish;401,0;2;200,5
200;3;0;msandwich;384,0;1;384,0
200;3;0;reading;2608,0;1;2608,0
200;3;0;sleep;-47232,999999999985;3;-15744,333333333328
200;3;0;toileting;1692,0;4;423,0
200;3;0;tshower;607,0;1;607,0
200;3;0;watchtv;21042,999999999993;4;5260,749999999998
200;3;0;whandface;2227,0;8;278,375
201;4;0;cclothes;1040,0;2;520,0
201;4;0;eating;7074,999999999993;3;2358,3333333333308
201;4;0;mcoffe;2136,0;4;534,0
201;4;0;mdish;1018,0;4;254,5
201;4;0;msandwich;311,0;1;311,0
201;4;0;reading;5035,0;2;2517,5
201;4;0;sleep;-42349,99999999999;3;-14116,666666666664
201;4;0;toileting;2813,9999999999964;6;468,9999999999994
201;4;0;tshower;771,0;1;771,0
201;4;0;watchtv;16144,0;5;3228,8
201;4;0;whandface;2416,0;9;268,44444444444446
202;5;1;cclothes;848,0;2;424,0
202;5;1;eating;6851,0;3;2283,6666666666665
202;5;1;hairdray;339,0;1;339,0
202;5;1;mcoffe;810,0;2;405,0
202;5;1;mdish;587,0;2;293,5
202;5;1;msandwich;463,0;1;463,0
202;5;1;sleep;-40862,99999999999;3;-13620,999999999998
202;5;1;toileting;2974,0;7;424,85714285714283
202;5;1;tshower;951,9999999999964;1;951,9999999999964
202;5;1;watchtv;24425,999999999993;5;4885,199999999999
202;5;1;whandface;2448,0000000000036;9;272,0000000000004
203;6;1;cclothes;749,0;2;374,5
203;6;1;eating;7657,0;3;2552,3333333333335
203;6;1;goout;5856,0;1;5856,0
203;6;1;hairdray;264,0;1;264,0
203;6;1;mcoffe;421,0;1;421,0
203;6;1;mdish;246,0;1;246,0
203;6;1;msandwich;384,0;1;384,0
203;6;1;reading;5463,0;2;2731,5
203;6;1;sleep;-32841,999999999985;3;-10947,333333333328
203;6;1;toileting;1384,9999999999982;3;461,66666666666606
203;6;1;tshower;863,9999999999964;1;863,9999999999964
203;6;1;watchtv;13136,999999999993;3;4378,999999999997
203;6;1;whandface;1546,0;6;257,6666666666667
204;0;0;cclothes;917,9999999999964;2;458,9999999999982
204;0;0;eating;8444,999999999993;3;2814,9999999999977
204;0;0;mcoffe;857,0;2;428,5
204;0;0;mdish;532,0;2;266,0
204;0;0;msandwich;530,0;1;530,0
204;0;0;reading;8796,0;3;2932,0
204;0;0;sleep;-53061,999999999985;3;-17687,33333333333
204;0;0;toileting;2798,0;7;399,7142857142857
204;0;0;tshower;664,0;1;664,0
204;0;0;watchtv;10670,0;3;3556,6666666666665
204;0;0;whandface;2731,0;10;273,1
205;1;0;cclothes;810,0;2;405,0
205;1;0;eating;7251,0;3;2417,0
205;1;0;hairdray;167,0;1;167,0
205;1;0;mcoffe;895,0;2;447,5
205;1;0;mdish;288,0;1;288,0
205;1;0;msandwich;326,0;1;326,0
205;1;0;reading;7356,0;3;2452,0
205;1;0;sleep;-31474,99999999999;3;-10491,666666666662
205;1;0;toileting;1387,0;3;462,3333333333333
205;1;0;tshower;852,0;1;852,0
205;1;0;watchtv;18205,999999999993;4;4551,499999999998
205;1;0;whandface;1361,9999999999964;5;272,3999999999993
206;2;0;cclothes;574,9999999999964;1;574,9999999999964
206;2;0;eating;8354,0;3;2784,6666666666665
206;2;0;hairdray;154,0;1;154,0
206;2;0;mcoffe;924,0;2;462,0
206;2;0;mdish;607,0;2;303,5
206;2;0;msandwich;420,0;1;420,0
206;2;0;sleep;17175,00000000001;2;8587,500000000005
206;2;0;toileting;1762,0;4;440,5
206;2;0;tshower;1115,0;1;1115,0
206;2;0;watchtv;-57247,00000000001;5;-11449,400000000001
206;2;0;whandface;2190,0;8;273,75
207;3;0;cclothes;1126,0;3;375,3333333333333
207;3;0;eating;8015,0;3;2671,6666666666665
207;3;0;hairdray;203,0;1;203,0
207;3;0;mcoffe;1111,0;2;555,5
207;3;0;mdish;675,0;3;225,0
207;3;0;msandwich;373,99999999999636;1;373,99999999999636
207;3;0;reading;2230,0;1;2230,0
207;3;0;sleep;-25902,999999999993;3;-8634,33333333333
207;3;0;toileting;2557,0;5;511,4
207;3;0;tshower;773,0;1;773,0
207;3;0;watchtv;22864,999999999993;6;3810,833333333332
207;3;0;whandface;1804,0000000000036;7;257,71428571428623
208;4;0;cclothes;1327,9999999999964;3;442,66666666666544
208;4;0;eating;7555,0;3;2518,3333333333335
208;4;0;hairdray;308,0;1;308,0
208;4;0;mcoffe;1886,0;4;471,5
208;4;0;mdish;537,0;2;268,5
